Interaction_ID,Date,Date_f,Hour,Agent_ID,Team,Product_Line,Call_Type,Handle_Time_Seconds,Hold_Time_Seconds,Call_Outcome,CSAT_Score,First_Call_Resolution,Handle_Time_Minutes,Day_of_Week,Week,Month,Expected AHT,,,,,,,,
155,45964,"Monday, November 3, 2025",15,E68986707,Team_Alpha,Card,Dispute,484,56,Resolved,60,0,8.07,Monday,45,November,Not Meeting Expectations,,,,,,,,
156,45964,"Monday, November 3, 2025",12,E68986707,Team_Alpha,Card,Hardship,582,33,Resolved,82,1,9.70,Monday,45,November,Not Meeting Expectations,,,,,,,,
157,45964,"Monday, November 3, 2025",16,E68986707,Team_Alpha,Card,General_Inquiry,196,3,Resolved,63,0,3.27,Monday,45,November,Exceeding Expectations,,,,,,,,
158,45964,"Monday, November 3, 2025",12,E68986707,Team_Alpha,Card,General_Inquiry,235,33,Resolved,58,1,3.92,Monday,45,November,Exceeding Expectations,,,,,,,,
159,45964,"Monday, November 3, 2025",9,E68986707,Team_Alpha,Card,Hardship,534,62,Resolved,76,1,8.90,Monday,45,November,Not Meeting Expectations,,,,,,,,
160,45964,"Monday, November 3, 2025",15,E68986707,Team_Alpha,Card,General_Inquiry,223,20,Resolved,55,0,3.72,Monday,45,November,Exceeding Expectations,,,,,,,,
161,45964,"Monday, November 3, 2025",11,E68986707,Team_Alpha,Card,Hardship,553,15,Resolved,82,1,9.22,Monday,45,November,Not Meeting Expectations,,,,,,,,
162,45964,"Monday, November 3, 2025",14,E68986707,Team_Alpha,Card,Payment_Inquiry,165,4,Payment_Collected,84,1,2.75,Monday,45,November,Exceeding Expectations,,,,,,,,
163,45964,"Monday, November 3, 2025",12,E68986707,Team_Alpha,Card,Dispute,473,10,Resolved,78,1,7.88,Monday,45,November,Not Meeting Expectations,,,,,,,,
164,45964,"Monday, November 3, 2025",10,E68986707,Team_Alpha,Card,Promise_to_Pay,275,23,No_Contact,89,1,4.58,Monday,45,November,Meeting Expectations,,,,,,,,
165,45964,"Monday, November 3, 2025",8,E68986707,Team_Alpha,Card,Promise_to_Pay,227,61,Payment_Collected,81,1,3.78,Monday,45,November,Exceeding Expectations,,,,,,,,
166,45964,"Monday, November 3, 2025",16,E68986707,Team_Alpha,Card,Dispute,397,79,Resolved,85,0,6.62,Monday,45,November,Not Meeting Expectations,,,,,,,,
167,45964,"Monday, November 3, 2025",10,E15935338,Team_Alpha,Card,Payment_Inquiry,236,7,Transferred,62,0,3.93,Monday,45,November,Exceeding Expectations,,,,,,,,
168,45964,"Monday, November 3, 2025",8,E15935338,Team_Alpha,Card,Payment_Inquiry,345,20,Payment_Collected,69,1,5.75,Monday,45,November,Not Meeting Expectations,,,,,,,,
169,45964,"Monday, November 3, 2025",10,E15935338,Team_Alpha,Card,Promise_to_Pay,265,3,PTP_Made,68,1,4.42,Monday,45,November,Meeting Expectations,,,,,,,,
170,45964,"Monday, November 3, 2025",9,E15935338,Team_Alpha,Card,Hardship,489,10,Callback_Scheduled,58,1,8.15,Monday,45,November,Not Meeting Expectations,,,,,,,,
171,45964,"Monday, November 3, 2025",12,E15935338,Team_Alpha,Card,Promise_to_Pay,298,55,PTP_Made,71,1,4.97,Monday,45,November,Meeting Expectations,,,,,,,,
172,45964,"Monday, November 3, 2025",15,E15935338,Team_Alpha,Card,Dispute,393,31,Escalated,76,0,6.55,Monday,45,November,Not Meeting Expectations,,,,,,,,
173,45964,"Monday, November 3, 2025",10,E15935338,Team_Alpha,Card,Promise_to_Pay,255,86,No_Contact,71,1,4.25,Monday,45,November,Meeting Expectations,,,,,,,,
174,45964,"Monday, November 3, 2025",13,E15935338,Team_Alpha,Card,Payment_Inquiry,220,10,Info_Provided,77,0,3.67,Monday,45,November,Exceeding Expectations,,,,,,,,
175,45964,"Monday, November 3, 2025",11,E15935338,Team_Alpha,Card,Promise_to_Pay,184,31,PTP_Made,72,1,3.07,Monday,45,November,Exceeding Expectations,,,,,,,,
176,45964,"Monday, November 3, 2025",13,E15935338,Team_Alpha,Card,Hardship,460,15,Escalated,94,1,7.67,Monday,45,November,Not Meeting Expectations,,,,,,,,
177,45964,"Monday, November 3, 2025",9,E15935338,Team_Alpha,Card,Payment_Inquiry,218,14,Info_Provided,63,1,3.63,Monday,45,November,Exceeding Expectations,,,,,,,,
178,45964,"Monday, November 3, 2025",9,E15935338,Team_Alpha,Card,Hardship,422,25,Resolved,64,0,7.03,Monday,45,November,Not Meeting Expectations,,,,,,,,
179,45964,"Monday, November 3, 2025",10,E15935338,Team_Alpha,Card,Promise_to_Pay,430,35,Payment_Collected,75,0,7.17,Monday,45,November,Not Meeting Expectations,,,,,,,,
180,45964,"Monday, November 3, 2025",8,E15935338,Team_Alpha,Card,Hardship,509,43,Resolved,86,1,8.48,Monday,45,November,Not Meeting Expectations,,,,,,,,
181,45964,"Monday, November 3, 2025",14,E15935338,Team_Alpha,Card,Payment_Inquiry,159,41,Payment_Collected,88,1,2.65,Monday,45,November,Exceeding Expectations,,,,,,,,
182,45964,"Monday, November 3, 2025",10,E15935338,Team_Alpha,Card,General_Inquiry,36,12,Escalated,65,0,0.60,Monday,45,November,Exceeding Expectations,,,,,,,,
183,45964,"Monday, November 3, 2025",9,E15935338,Team_Alpha,Card,Promise_to_Pay,234,11,Payment_Collected,79,0,3.90,Monday,45,November,Exceeding Expectations,,,,,,,,
184,45964,"Monday, November 3, 2025",12,E15935338,Team_Alpha,Card,Payment_Inquiry,108,54,Payment_Collected,67,1,1.80,Monday,45,November,Exceeding Expectations,,,,,,,,
185,45964,"Monday, November 3, 2025",9,E15935338,Team_Alpha,Card,Payment_Inquiry,148,7,Info_Provided,80,1,2.47,Monday,45,November,Exceeding Expectations,,,,,,,,
186,45964,"Monday, November 3, 2025",14,E15935338,Team_Alpha,Card,Dispute,395,46,Callback_Scheduled,91,1,6.58,Monday,45,November,Not Meeting Expectations,,,,,,,,
187,45964,"Monday, November 3, 2025",14,E15935338,Team_Alpha,Card,Payment_Inquiry,83,10,Info_Provided,78,0,1.38,Monday,45,November,Exceeding Expectations,,,,,,,,
188,45964,"Monday, November 3, 2025",12,E15935338,Team_Alpha,Card,Hardship,508,42,Escalated,87,1,8.47,Monday,45,November,Not Meeting Expectations,,,,,,,,
189,45964,"Monday, November 3, 2025",13,E15935338,Team_Alpha,Card,Payment_Inquiry,183,62,Payment_Collected,93,1,3.05,Monday,45,November,Exceeding Expectations,,,,,,,,
190,45964,"Monday, November 3, 2025",10,E15935338,Team_Alpha,Card,Payment_Inquiry,110,66,Info_Provided,71,0,1.83,Monday,45,November,Exceeding Expectations,,,,,,,,
191,45964,"Monday, November 3, 2025",9,E15935338,Team_Alpha,Card,Dispute,421,112,Callback_Scheduled,61,0,7.02,Monday,45,November,Not Meeting Expectations,,,,,,,,
192,45964,"Monday, November 3, 2025",11,E15935338,Team_Alpha,Card,Dispute,440,8,Resolved,99,1,7.33,Monday,45,November,Not Meeting Expectations,,,,,,,,
193,45964,"Monday, November 3, 2025",9,E15935338,Team_Alpha,Card,Promise_to_Pay,287,3,PTP_Made,82,0,4.78,Monday,45,November,Meeting Expectations,,,,,,,,
194,45964,"Monday, November 3, 2025",13,E15935338,Team_Alpha,Card,Payment_Inquiry,325,3,Payment_Collected,65,1,5.42,Monday,45,November,Meeting Expectations,,,,,,,,
195,45964,"Monday, November 3, 2025",13,E15935338,Team_Alpha,Card,Promise_to_Pay,148,10,PTP_Made,77,1,2.47,Monday,45,November,Exceeding Expectations,,,,,,,,
196,45964,"Monday, November 3, 2025",14,E15935338,Team_Alpha,Card,Payment_Inquiry,116,3,Payment_Collected,70,1,1.93,Monday,45,November,Exceeding Expectations,,,,,,,,
197,45964,"Monday, November 3, 2025",16,E15935338,Team_Alpha,Card,Promise_to_Pay,218,3,No_Contact,68,1,3.63,Monday,45,November,Exceeding Expectations,,,,,,,,
198,45964,"Monday, November 3, 2025",12,E15935338,Team_Alpha,Card,Payment_Inquiry,117,20,Transferred,73,1,1.95,Monday,45,November,Exceeding Expectations,,,,,,,,
199,45964,"Monday, November 3, 2025",15,E15935338,Team_Alpha,Card,Payment_Inquiry,174,6,Info_Provided,76,0,2.90,Monday,45,November,Exceeding Expectations,,,,,,,,
200,45964,"Monday, November 3, 2025",13,E15935338,Team_Alpha,Card,Promise_to_Pay,250,18,No_Contact,74,1,4.17,Monday,45,November,Meeting Expectations,,,,,,,,
201,45964,"Monday, November 3, 2025",10,E15935338,Team_Alpha,Card,Promise_to_Pay,201,24,PTP_Made,89,1,3.35,Monday,45,November,Exceeding Expectations,,,,,,,,
202,45964,"Monday, November 3, 2025",16,E39311971,Team_Alpha,Card,Promise_to_Pay,341,5,Payment_Collected,76,1,5.68,Monday,45,November,Not Meeting Expectations,,,,,,,,
203,45964,"Monday, November 3, 2025",11,E39311971,Team_Alpha,Card,Payment_Inquiry,307,25,Payment_Collected,60,1,5.12,Monday,45,November,Meeting Expectations,,,,,,,,
204,45964,"Monday, November 3, 2025",14,E39311971,Team_Alpha,Card,Payment_Inquiry,162,35,Info_Provided,62,1,2.70,Monday,45,November,Exceeding Expectations,,,,,,,,
205,45964,"Monday, November 3, 2025",11,E39311971,Team_Alpha,Card,Promise_to_Pay,276,82,Refused,85,0,4.60,Monday,45,November,Meeting Expectations,,,,,,,,
206,45964,"Monday, November 3, 2025",12,E39311971,Team_Alpha,Card,Dispute,463,45,Resolved,95,1,7.72,Monday,45,November,Not Meeting Expectations,,,,,,,,
207,45964,"Monday, November 3, 2025",15,E39311971,Team_Alpha,Card,Promise_to_Pay,333,13,Payment_Collected,65,1,5.55,Monday,45,November,Meeting Expectations,,,,,,,,
208,45964,"Monday, November 3, 2025",14,E39311971,Team_Alpha,Card,Promise_to_Pay,299,7,PTP_Made,52,0,4.98,Monday,45,November,Meeting Expectations,,,,,,,,
209,45964,"Monday, November 3, 2025",8,E39311971,Team_Alpha,Card,Promise_to_Pay,187,27,Payment_Collected,78,0,3.12,Monday,45,November,Exceeding Expectations,,,,,,,,
210,45964,"Monday, November 3, 2025",14,E39311971,Team_Alpha,Card,Payment_Inquiry,189,37,Transferred,79,0,3.15,Monday,45,November,Exceeding Expectations,,,,,,,,
211,45964,"Monday, November 3, 2025",15,E39311971,Team_Alpha,Card,Payment_Inquiry,268,54,Info_Provided,51,1,4.47,Monday,45,November,Meeting Expectations,,,,,,,,
212,45964,"Monday, November 3, 2025",12,E39311971,Team_Alpha,Card,General_Inquiry,184,0,Resolved,98,0,3.07,Monday,45,November,Exceeding Expectations,,,,,,,,
213,45964,"Monday, November 3, 2025",13,E39311971,Team_Alpha,Card,General_Inquiry,183,29,Resolved,71,0,3.05,Monday,45,November,Exceeding Expectations,,,,,,,,
214,45964,"Monday, November 3, 2025",10,E39311971,Team_Alpha,Card,Dispute,479,0,Escalated,78,0,7.98,Monday,45,November,Not Meeting Expectations,,,,,,,,
215,45964,"Monday, November 3, 2025",10,E39311971,Team_Alpha,Card,Payment_Inquiry,241,15,Info_Provided,71,1,4.02,Monday,45,November,Exceeding Expectations,,,,,,,,
216,45964,"Monday, November 3, 2025",10,E39311971,Team_Alpha,Card,Dispute,605,47,Callback_Scheduled,81,0,10.08,Monday,45,November,Not Meeting Expectations,,,,,,,,
217,45964,"Monday, November 3, 2025",15,E39311971,Team_Alpha,Card,Payment_Inquiry,246,9,Payment_Collected,55,1,4.10,Monday,45,November,Exceeding Expectations,,,,,,,,
218,45964,"Monday, November 3, 2025",14,E39311971,Team_Alpha,Card,Promise_to_Pay,213,61,PTP_Made,62,0,3.55,Monday,45,November,Exceeding Expectations,,,,,,,,
219,45964,"Monday, November 3, 2025",15,E39311971,Team_Alpha,Card,General_Inquiry,196,4,Callback_Scheduled,72,0,3.27,Monday,45,November,Exceeding Expectations,,,,,,,,
220,45964,"Monday, November 3, 2025",15,E39311971,Team_Alpha,Card,Dispute,548,7,Resolved,87,1,9.13,Monday,45,November,Not Meeting Expectations,,,,,,,,
221,45964,"Monday, November 3, 2025",10,E39311971,Team_Alpha,Card,Hardship,661,10,Resolved,76,0,11.02,Monday,45,November,Not Meeting Expectations,,,,,,,,
222,45964,"Monday, November 3, 2025",14,E39311971,Team_Alpha,Card,Promise_to_Pay,430,8,PTP_Made,67,0,7.17,Monday,45,November,Not Meeting Expectations,,,,,,,,
223,45964,"Monday, November 3, 2025",12,E39311971,Team_Alpha,Card,General_Inquiry,312,10,Escalated,56,1,5.20,Monday,45,November,Meeting Expectations,,,,,,,,
224,45964,"Monday, November 3, 2025",11,E39311971,Team_Alpha,Card,Promise_to_Pay,259,24,No_Contact,81,1,4.32,Monday,45,November,Meeting Expectations,,,,,,,,
225,45964,"Monday, November 3, 2025",9,E39311971,Team_Alpha,Card,Payment_Inquiry,198,27,Payment_Collected,99,1,3.30,Monday,45,November,Exceeding Expectations,,,,,,,,
226,45964,"Monday, November 3, 2025",13,E39311971,Team_Alpha,Card,Promise_to_Pay,377,40,PTP_Made,63,1,6.28,Monday,45,November,Not Meeting Expectations,,,,,,,,
227,45964,"Monday, November 3, 2025",9,E39311971,Team_Alpha,Card,Payment_Inquiry,330,19,Info_Provided,66,1,5.50,Monday,45,November,Meeting Expectations,,,,,,,,
228,45964,"Monday, November 3, 2025",11,E39311971,Team_Alpha,Card,Dispute,480,4,Resolved,86,1,8.00,Monday,45,November,Not Meeting Expectations,,,,,,,,
229,45964,"Monday, November 3, 2025",16,E39311971,Team_Alpha,Card,Payment_Inquiry,203,1,Payment_Collected,65,1,3.38,Monday,45,November,Exceeding Expectations,,,,,,,,
230,45964,"Monday, November 3, 2025",11,E39311971,Team_Alpha,Card,Payment_Inquiry,166,53,Payment_Collected,75,1,2.77,Monday,45,November,Exceeding Expectations,,,,,,,,
231,45964,"Monday, November 3, 2025",10,E39311971,Team_Alpha,Card,Payment_Inquiry,272,16,Info_Provided,64,1,4.53,Monday,45,November,Meeting Expectations,,,,,,,,
232,45964,"Monday, November 3, 2025",12,E39311971,Team_Alpha,Card,Payment_Inquiry,136,51,Payment_Collected,75,1,2.27,Monday,45,November,Exceeding Expectations,,,,,,,,
233,45964,"Monday, November 3, 2025",16,E39311971,Team_Alpha,Card,General_Inquiry,98,7,Callback_Scheduled,81,1,1.63,Monday,45,November,Exceeding Expectations,,,,,,,,
234,45964,"Monday, November 3, 2025",15,E39311971,Team_Alpha,Card,Promise_to_Pay,279,6,PTP_Made,75,1,4.65,Monday,45,November,Meeting Expectations,,,,,,,,
235,45964,"Monday, November 3, 2025",8,E39311971,Team_Alpha,Card,Dispute,547,94,Resolved,70,1,9.12,Monday,45,November,Not Meeting Expectations,,,,,,,,
236,45964,"Monday, November 3, 2025",14,E39311971,Team_Alpha,Card,General_Inquiry,189,80,Callback_Scheduled,72,0,3.15,Monday,45,November,Exceeding Expectations,,,,,,,,
237,45964,"Monday, November 3, 2025",9,E43428889,Team_Alpha,Card,Hardship,544,6,Resolved,76,0,9.07,Monday,45,November,Not Meeting Expectations,,,,,,,,
238,45964,"Monday, November 3, 2025",13,E43428889,Team_Alpha,Card,Payment_Inquiry,282,72,Payment_Collected,54,1,4.70,Monday,45,November,Meeting Expectations,,,,,,,,
239,45964,"Monday, November 3, 2025",9,E43428889,Team_Alpha,Card,Payment_Inquiry,206,9,Payment_Collected,73,0,3.43,Monday,45,November,Exceeding Expectations,,,,,,,,
240,45964,"Monday, November 3, 2025",11,E43428889,Team_Alpha,Card,Payment_Inquiry,355,13,Payment_Collected,63,1,5.92,Monday,45,November,Not Meeting Expectations,,,,,,,,
241,45964,"Monday, November 3, 2025",12,E43428889,Team_Alpha,Card,Hardship,534,11,Resolved,85,0,8.90,Monday,45,November,Not Meeting Expectations,,,,,,,,
242,45964,"Monday, November 3, 2025",14,E43428889,Team_Alpha,Card,Promise_to_Pay,347,13,Payment_Collected,80,1,5.78,Monday,45,November,Not Meeting Expectations,,,,,,,,
243,45964,"Monday, November 3, 2025",16,E43428889,Team_Alpha,Card,Dispute,429,32,Resolved,96,1,7.15,Monday,45,November,Not Meeting Expectations,,,,,,,,
244,45964,"Monday, November 3, 2025",8,E43428889,Team_Alpha,Card,Payment_Inquiry,290,19,Info_Provided,79,1,4.83,Monday,45,November,Meeting Expectations,,,,,,,,
245,45964,"Monday, November 3, 2025",15,E43428889,Team_Alpha,Card,Payment_Inquiry,193,24,Info_Provided,77,1,3.22,Monday,45,November,Exceeding Expectations,,,,,,,,
246,45964,"Monday, November 3, 2025",8,E43428889,Team_Alpha,Card,Promise_to_Pay,342,17,No_Contact,65,1,5.70,Monday,45,November,Not Meeting Expectations,,,,,,,,
247,45964,"Monday, November 3, 2025",10,E43428889,Team_Alpha,Card,Dispute,594,41,Resolved,62,1,9.90,Monday,45,November,Not Meeting Expectations,,,,,,,,
248,45964,"Monday, November 3, 2025",15,E43428889,Team_Alpha,Card,Payment_Inquiry,238,2,Payment_Collected,72,1,3.97,Monday,45,November,Exceeding Expectations,,,,,,,,
249,45964,"Monday, November 3, 2025",9,E43428889,Team_Alpha,Card,General_Inquiry,143,65,Resolved,89,1,2.38,Monday,45,November,Exceeding Expectations,,,,,,,,
250,45964,"Monday, November 3, 2025",16,E43428889,Team_Alpha,Card,Promise_to_Pay,314,63,Payment_Collected,67,1,5.23,Monday,45,November,Meeting Expectations,,,,,,,,
251,45964,"Monday, November 3, 2025",10,E43428889,Team_Alpha,Card,Promise_to_Pay,260,3,Payment_Collected,76,0,4.33,Monday,45,November,Meeting Expectations,,,,,,,,
252,45964,"Monday, November 3, 2025",15,E43428889,Team_Alpha,Card,Payment_Inquiry,222,21,Payment_Collected,81,1,3.70,Monday,45,November,Exceeding Expectations,,,,,,,,
253,45964,"Monday, November 3, 2025",12,E43428889,Team_Alpha,Card,Payment_Inquiry,233,66,Payment_Collected,84,0,3.88,Monday,45,November,Exceeding Expectations,,,,,,,,
254,45964,"Monday, November 3, 2025",10,E43428889,Team_Alpha,Card,Dispute,446,3,Resolved,72,0,7.43,Monday,45,November,Not Meeting Expectations,,,,,,,,
255,45964,"Monday, November 3, 2025",14,E43428889,Team_Alpha,Card,Dispute,528,7,Escalated,90,0,8.80,Monday,45,November,Not Meeting Expectations,,,,,,,,
256,45964,"Monday, November 3, 2025",10,E43428889,Team_Alpha,Card,Promise_to_Pay,272,14,Refused,87,0,4.53,Monday,45,November,Meeting Expectations,,,,,,,,
257,45964,"Monday, November 3, 2025",11,E43428889,Team_Alpha,Card,Payment_Inquiry,217,127,Payment_Collected,78,0,3.62,Monday,45,November,Exceeding Expectations,,,,,,,,
258,45964,"Monday, November 3, 2025",14,E43428889,Team_Alpha,Card,Payment_Inquiry,274,41,Payment_Collected,68,1,4.57,Monday,45,November,Meeting Expectations,,,,,,,,
259,45964,"Monday, November 3, 2025",15,E43428889,Team_Alpha,Card,Hardship,549,13,Callback_Scheduled,78,0,9.15,Monday,45,November,Not Meeting Expectations,,,,,,,,
260,45964,"Monday, November 3, 2025",15,E43428889,Team_Alpha,Card,Hardship,562,58,Resolved,61,1,9.37,Monday,45,November,Not Meeting Expectations,,,,,,,,
261,45964,"Monday, November 3, 2025",9,E43428889,Team_Alpha,Card,Payment_Inquiry,208,28,Transferred,68,0,3.47,Monday,45,November,Exceeding Expectations,,,,,,,,
262,45964,"Monday, November 3, 2025",10,E43428889,Team_Alpha,Card,Payment_Inquiry,213,18,Payment_Collected,86,0,3.55,Monday,45,November,Exceeding Expectations,,,,,,,,
263,45964,"Monday, November 3, 2025",9,E43428889,Team_Alpha,Card,Hardship,523,91,Resolved,91,1,8.72,Monday,45,November,Not Meeting Expectations,,,,,,,,
264,45964,"Monday, November 3, 2025",8,E43428889,Team_Alpha,Card,General_Inquiry,99,5,Callback_Scheduled,82,1,1.65,Monday,45,November,Exceeding Expectations,,,,,,,,
265,45964,"Monday, November 3, 2025",16,E43428889,Team_Alpha,Card,Hardship,492,1,Resolved,94,1,8.20,Monday,45,November,Not Meeting Expectations,,,,,,,,
266,45964,"Monday, November 3, 2025",12,E15704923,Team_Alpha,Card,Hardship,670,22,Resolved,69,1,11.17,Monday,45,November,Not Meeting Expectations,,,,,,,,
267,45964,"Monday, November 3, 2025",13,E15704923,Team_Alpha,Card,General_Inquiry,185,45,Escalated,61,1,3.08,Monday,45,November,Exceeding Expectations,,,,,,,,
268,45964,"Monday, November 3, 2025",12,E15704923,Team_Alpha,Card,Promise_to_Pay,332,18,Payment_Collected,83,1,5.53,Monday,45,November,Meeting Expectations,,,,,,,,
269,45964,"Monday, November 3, 2025",14,E15704923,Team_Alpha,Card,Hardship,696,11,Resolved,88,1,11.60,Monday,45,November,Not Meeting Expectations,,,,,,,,
270,45964,"Monday, November 3, 2025",10,E15704923,Team_Alpha,Card,Payment_Inquiry,278,33,Transferred,44,0,4.63,Monday,45,November,Meeting Expectations,,,,,,,,
271,45964,"Monday, November 3, 2025",11,E15704923,Team_Alpha,Card,Payment_Inquiry,293,89,Payment_Collected,79,0,4.88,Monday,45,November,Meeting Expectations,,,,,,,,
272,45964,"Monday, November 3, 2025",15,E15704923,Team_Alpha,Card,Payment_Inquiry,269,4,Payment_Collected,57,1,4.48,Monday,45,November,Meeting Expectations,,,,,,,,
273,45964,"Monday, November 3, 2025",9,E15704923,Team_Alpha,Card,Dispute,484,2,Resolved,94,0,8.07,Monday,45,November,Not Meeting Expectations,,,,,,,,
274,45964,"Monday, November 3, 2025",14,E15704923,Team_Alpha,Card,Hardship,610,31,Resolved,69,0,10.17,Monday,45,November,Not Meeting Expectations,,,,,,,,
275,45964,"Monday, November 3, 2025",9,E15704923,Team_Alpha,Card,Payment_Inquiry,201,6,Payment_Collected,77,1,3.35,Monday,45,November,Exceeding Expectations,,,,,,,,
276,45964,"Monday, November 3, 2025",10,E15704923,Team_Alpha,Card,Promise_to_Pay,338,10,Payment_Collected,81,0,5.63,Monday,45,November,Meeting Expectations,,,,,,,,
277,45964,"Monday, November 3, 2025",10,E15704923,Team_Alpha,Card,General_Inquiry,190,17,Callback_Scheduled,68,0,3.17,Monday,45,November,Exceeding Expectations,,,,,,,,
278,45964,"Monday, November 3, 2025",13,E15704923,Team_Alpha,Card,Payment_Inquiry,307,0,Info_Provided,71,0,5.12,Monday,45,November,Meeting Expectations,,,,,,,,
279,45964,"Monday, November 3, 2025",15,E15704923,Team_Alpha,Card,Promise_to_Pay,315,39,PTP_Made,82,0,5.25,Monday,45,November,Meeting Expectations,,,,,,,,
280,45964,"Monday, November 3, 2025",9,E15704923,Team_Alpha,Card,Promise_to_Pay,297,32,Payment_Collected,78,0,4.95,Monday,45,November,Meeting Expectations,,,,,,,,
281,45964,"Monday, November 3, 2025",15,E15704923,Team_Alpha,Card,Payment_Inquiry,215,4,Payment_Collected,59,1,3.58,Monday,45,November,Exceeding Expectations,,,,,,,,
